,News Agency,Tweets Ago,Date,Compound,Positive,Neutral,Negative,Tweet
398,@FoxNews,99,Sat Mar 31 04:38:00 +0000 2018,0.0,0.0,0.0,1.0,"Sheriff A.J. Louderback: ""We're a nation of laws, and Texas sheriffs and sheriffs across this country are here to s… https://t.co/VrPRbKwbY5"
399,@FoxNews,100,Sat Mar 31 04:25:40 +0000 2018,0.4404,0.225,0.0,0.775,"California homeowner says she won't sell to Trump supporters: report
https://t.co/Rmup0G8fzE"
400,@NYTimes,1,Sat Mar 31 15:45:06 +0000 2018,-0.4588,0.128,0.252,0.62,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/y2duukhKgp
401,@NYTimes,2,Sat Mar 31 15:30:15 +0000 2018,-0.2732,0.0,0.11,0.89,"In @NYTOpinion, 

Op-Ed Columnist @FrankBruni talks to Ann Coulter about becoming a Trump critic, after being one o… https://t.co/DVjzvcb4Tg"
402,@NYTimes,3,Sat Mar 31 15:15:04 +0000 2018,0.0,0.0,0.0,1.0,"Less than 5 weeks after declaring her candidacy for Congress, Stacey Dash is withdrawing from the race to represent… https://t.co/SjSx6fi6xA"
403,@NYTimes,4,Sat Mar 31 15:00:05 +0000 2018,0.0,0.0,0.0,1.0,The week's most notable new music https://t.co/ZVgG5tgSdj
404,@NYTimes,5,Sat Mar 31 14:45:07 +0000 2018,0.2023,0.122,0.0,0.878,"RT @nytgraphics: Here's how Trump's top staff turnover compares to recent presidents. 
https://t.co/UWbco5N5Uo https://t.co/rKGYPfe56r"
405,@NYTimes,6,Sat Mar 31 14:35:02 +0000 2018,0.0,0.0,0.0,1.0,"EPA Chief Scott Pruitt, whose travel expenses have already drawn the attention of the House Oversight Committee, re… https://t.co/oRWZj2YRZy"
406,@NYTimes,7,Sat Mar 31 14:25:04 +0000 2018,0.3182,0.105,0.051,0.844,"RT @karenyourish: Like a game of musical chairs, every week of the Trump administration seems to leave someone without a seat at the presid…"
407,@NYTimes,8,Sat Mar 31 14:15:08 +0000 2018,0.6705,0.216,0.0,0.784,Do you know anyone in these civil rights photos? We’re hoping you might be able to help us identify these people.… https://t.co/Mdr5O0em2P
408,@NYTimes,9,Sat Mar 31 14:00:09 +0000 2018,-0.4019,0.068,0.151,0.78,"Notre Dame defeated UConn, the juggernaut of women’s basketball, in a Final Four overtime thriller. Next up: Missis… https://t.co/4Od7gVsNcb"
409,@NYTimes,10,Sat Mar 31 13:36:17 +0000 2018,0.0,0.0,0.0,1.0,"RT @nytimesarts: Tina Fey on how to make a ""Mean Girls"" musical: ""Embracing nerdery"" is ""the core of the story"" https://t.co/p3RSfYOJdT"
410,@NYTimes,11,Sat Mar 31 13:17:40 +0000 2018,0.0,0.0,0.0,1.0,"Your Money: A Student Loan Fix for a Teacher, and Many Other Public Servants https://t.co/FEuSrUcNBc"
411,@NYTimes,12,Sat Mar 31 13:01:58 +0000 2018,0.0,0.0,0.0,1.0,"The music that caught our critics’ attention this week, including Cardi B's newest track https://t.co/GblXoLmkKV"
412,@NYTimes,13,Sat Mar 31 12:43:02 +0000 2018,0.6808,0.444,0.0,0.556,5 cheap(ish) things to help you become a better baker https://t.co/Vk5ggSbMyE
413,@NYTimes,14,Sat Mar 31 12:22:08 +0000 2018,0.6369,0.412,0.0,0.588,11 of Our Best Weekend Reads https://t.co/RHkjZ1rHnD
414,@NYTimes,15,Sat Mar 31 12:05:44 +0000 2018,0.0,0.0,0.0,1.0,RT @nytimesmusic: Can North Korea handle a K-pop invasion? https://t.co/F2zKcnxqQK https://t.co/6q7DdCC7RZ
415,@NYTimes,16,Sat Mar 31 11:47:59 +0000 2018,-0.5574,0.0,0.184,0.816,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/DgJMIUTDSd"
416,@NYTimes,17,Sat Mar 31 11:30:31 +0000 2018,0.5267,0.145,0.0,0.855,RT @NYTSports: The Dubai World Cup started racing on a camel track. Now it's the world's richest day of horse racing. https://t.co/bmfvOEla…
417,@NYTimes,18,Sat Mar 31 11:13:05 +0000 2018,0.4215,0.177,0.0,0.823,"In case your heart is true, here's how to be a pal and a confidant https://t.co/Tz1wHLO2tR"
418,@NYTimes,19,Sat Mar 31 10:55:29 +0000 2018,0.0,0.0,0.0,1.0,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/j1OZfxKUut
419,@NYTimes,20,Sat Mar 31 10:38:46 +0000 2018,-0.2263,0.0,0.106,0.894,"Citing Trump’s ""overtly bigoted statements,"" a federal judge ruled that a lawsuit to preserve the DACA program coul… https://t.co/sqCZD9i8Mw"
420,@NYTimes,21,Sat Mar 31 15:45:06 +0000 2018,-0.4588,0.128,0.252,0.62,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/y2duukhKgp
421,@NYTimes,22,Sat Mar 31 15:30:15 +0000 2018,-0.2732,0.0,0.11,0.89,"In @NYTOpinion, 

Op-Ed Columnist @FrankBruni talks to Ann Coulter about becoming a Trump critic, after being one o… https://t.co/DVjzvcb4Tg"
422,@NYTimes,23,Sat Mar 31 15:15:04 +0000 2018,0.0,0.0,0.0,1.0,"Less than 5 weeks after declaring her candidacy for Congress, Stacey Dash is withdrawing from the race to represent… https://t.co/SjSx6fi6xA"
423,@NYTimes,24,Sat Mar 31 15:00:05 +0000 2018,0.0,0.0,0.0,1.0,The week's most notable new music https://t.co/ZVgG5tgSdj
424,@NYTimes,25,Sat Mar 31 14:45:07 +0000 2018,0.2023,0.122,0.0,0.878,"RT @nytgraphics: Here's how Trump's top staff turnover compares to recent presidents. 
https://t.co/UWbco5N5Uo https://t.co/rKGYPfe56r"
425,@NYTimes,26,Sat Mar 31 14:35:02 +0000 2018,0.0,0.0,0.0,1.0,"EPA Chief Scott Pruitt, whose travel expenses have already drawn the attention of the House Oversight Committee, re… https://t.co/oRWZj2YRZy"
426,@NYTimes,27,Sat Mar 31 14:25:04 +0000 2018,0.3182,0.105,0.051,0.844,"RT @karenyourish: Like a game of musical chairs, every week of the Trump administration seems to leave someone without a seat at the presid…"
427,@NYTimes,28,Sat Mar 31 14:15:08 +0000 2018,0.6705,0.216,0.0,0.784,Do you know anyone in these civil rights photos? We’re hoping you might be able to help us identify these people.… https://t.co/Mdr5O0em2P
428,@NYTimes,29,Sat Mar 31 14:00:09 +0000 2018,-0.4019,0.068,0.151,0.78,"Notre Dame defeated UConn, the juggernaut of women’s basketball, in a Final Four overtime thriller. Next up: Missis… https://t.co/4Od7gVsNcb"
429,@NYTimes,30,Sat Mar 31 13:36:17 +0000 2018,0.0,0.0,0.0,1.0,"RT @nytimesarts: Tina Fey on how to make a ""Mean Girls"" musical: ""Embracing nerdery"" is ""the core of the story"" https://t.co/p3RSfYOJdT"
430,@NYTimes,31,Sat Mar 31 13:17:40 +0000 2018,0.0,0.0,0.0,1.0,"Your Money: A Student Loan Fix for a Teacher, and Many Other Public Servants https://t.co/FEuSrUcNBc"
431,@NYTimes,32,Sat Mar 31 13:01:58 +0000 2018,0.0,0.0,0.0,1.0,"The music that caught our critics’ attention this week, including Cardi B's newest track https://t.co/GblXoLmkKV"
432,@NYTimes,33,Sat Mar 31 12:43:02 +0000 2018,0.6808,0.444,0.0,0.556,5 cheap(ish) things to help you become a better baker https://t.co/Vk5ggSbMyE
433,@NYTimes,34,Sat Mar 31 12:22:08 +0000 2018,0.6369,0.412,0.0,0.588,11 of Our Best Weekend Reads https://t.co/RHkjZ1rHnD
434,@NYTimes,35,Sat Mar 31 12:05:44 +0000 2018,0.0,0.0,0.0,1.0,RT @nytimesmusic: Can North Korea handle a K-pop invasion? https://t.co/F2zKcnxqQK https://t.co/6q7DdCC7RZ
435,@NYTimes,36,Sat Mar 31 11:47:59 +0000 2018,-0.5574,0.0,0.184,0.816,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/DgJMIUTDSd"
436,@NYTimes,37,Sat Mar 31 11:30:31 +0000 2018,0.5267,0.145,0.0,0.855,RT @NYTSports: The Dubai World Cup started racing on a camel track. Now it's the world's richest day of horse racing. https://t.co/bmfvOEla…
437,@NYTimes,38,Sat Mar 31 11:13:05 +0000 2018,0.4215,0.177,0.0,0.823,"In case your heart is true, here's how to be a pal and a confidant https://t.co/Tz1wHLO2tR"
438,@NYTimes,39,Sat Mar 31 10:55:29 +0000 2018,0.0,0.0,0.0,1.0,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/j1OZfxKUut
439,@NYTimes,40,Sat Mar 31 10:38:46 +0000 2018,-0.2263,0.0,0.106,0.894,"Citing Trump’s ""overtly bigoted statements,"" a federal judge ruled that a lawsuit to preserve the DACA program coul… https://t.co/sqCZD9i8Mw"
440,@NYTimes,41,Sat Mar 31 10:21:34 +0000 2018,0.0,0.0,0.0,1.0,Carry On: What Tyra Banks Can’t Travel Without https://t.co/MXeShXsksT
441,@NYTimes,42,Sat Mar 31 10:19:02 +0000 2018,-0.872,0.0,0.298,0.702,"RT @NYTMetro: The nanny who killed two children on the Upper West Side believed she was acting on a command from the Devil, a psychiatrist…"
442,@NYTimes,43,Sat Mar 31 10:02:59 +0000 2018,0.0772,0.098,0.0,0.902,"Doctors: You’ve Detailed Your Last Wishes, but Doctors May Not See Them https://t.co/tBuzWxgZOJ"
443,@NYTimes,44,Sat Mar 31 09:47:49 +0000 2018,0.0,0.0,0.0,1.0,His wife's therapist told her to write a letter to his therapist. Did that cross a line? https://t.co/cbhZfmBA0o
444,@NYTimes,45,Sat Mar 31 09:30:49 +0000 2018,0.0,0.0,0.0,1.0,Why do cracking knuckles make that sound? You might need a calculator to explain it. https://t.co/NduaA792O0
445,@NYTimes,46,Sat Mar 31 09:13:56 +0000 2018,0.4404,0.172,0.0,0.828,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/hcrVO6Tk6K
446,@NYTimes,47,Sat Mar 31 08:56:53 +0000 2018,0.296,0.145,0.0,0.855,5 times David Pecker and The National Enquirer have defended or championed President Trump https://t.co/6Q77qgM8KR
447,@NYTimes,48,Sat Mar 31 08:40:25 +0000 2018,0.5106,0.18,0.0,0.82,There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/eEOrW8YT06
448,@NYTimes,49,Sat Mar 31 08:21:17 +0000 2018,0.0,0.0,0.0,1.0,RT @nytfood: How Maida Heatter's famous East 62nd Street lemon cake came to be https://t.co/ZGpbqHQmjJ https://t.co/nU45f9zzhv
449,@NYTimes,50,Sat Mar 31 08:04:36 +0000 2018,0.5267,0.159,0.0,0.841,Loyola’s Ben Richardson and Clayton Custer have been winning basketball games together since they were in third gra… https://t.co/SSVjJyVfZI
450,@NYTimes,51,Sat Mar 31 07:48:20 +0000 2018,0.0,0.0,0.0,1.0,14 Million Visitors to U.S. Face Social Media Screening https://t.co/KNXBKtOasv
451,@NYTimes,52,Sat Mar 31 07:37:38 +0000 2018,-0.296,0.0,0.104,0.896,"The case of the missing sport coat has it all: video evidence, reparations, multiple apologies and a Final Four coa… https://t.co/3BEeHImbqy"
452,@NYTimes,53,Sat Mar 31 07:21:19 +0000 2018,0.6249,0.204,0.0,0.796,The history of basketball excellence at Catholic colleges stretches back as long as the tournament itself https://t.co/EtmzTYxAa6
453,@NYTimes,54,Sat Mar 31 07:05:05 +0000 2018,0.0,0.0,0.0,1.0,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/diSmCcvhfu"
454,@NYTimes,55,Sat Mar 31 06:48:34 +0000 2018,0.765,0.268,0.0,0.732,"Before Loyola won it’s only NCAA championship in 1963, the integrated team met an all-white team from Mississippi S… https://t.co/JtuxIAJEsQ"
455,@NYTimes,56,Sat Mar 31 06:32:18 +0000 2018,-0.5574,0.0,0.286,0.714,You know Loyola’s Sister Jean. Meet Villanova’s Father Rob. https://t.co/Dmq81J1abn
456,@NYTimes,57,Sat Mar 31 06:16:03 +0000 2018,0.0,0.0,0.0,1.0,"Four trips to the Final Four with Maguire are considered enough to graduate, with a degree in bracketology and a mi… https://t.co/jFTxeL9QSd"
457,@NYTimes,58,Sat Mar 31 05:59:12 +0000 2018,0.0,0.0,0.0,1.0,"There’s been talk of bankruptcy swirling around Gibson, the Nashville-based guitar company. What happened? https://t.co/DNgMSBZpwT"
458,@NYTimes,59,Sat Mar 31 05:40:19 +0000 2018,-0.296,0.0,0.121,0.879,A Russian man accused of hacking 3 American tech companies in 2012 has been extradited to the U.S. https://t.co/6bV8bpGhaw
459,@NYTimes,60,Sat Mar 31 05:24:06 +0000 2018,-0.5994,0.0,0.189,0.811,"RT @nytimesarts: The pictures in this exhibition are a vivid indication of how Sally Mann turned her fears into art, our critic writes http…"
460,@NYTimes,61,Sat Mar 31 05:07:49 +0000 2018,-0.5106,0.079,0.204,0.717,"RT @ronlieber: That teacher with the student loan forgiveness problem I wrote about a few months back? The column fixed that problem, and t…"
461,@NYTimes,62,Sat Mar 31 04:51:22 +0000 2018,0.2013,0.234,0.121,0.645,"President Trump attacked Amazon, saying that it does not pay enough taxes and uses the United States postal system… https://t.co/DhulEmxyAf"
462,@NYTimes,63,Sat Mar 31 04:35:13 +0000 2018,-0.4939,0.0,0.344,0.656,Judge Temporarily Stops U.S. From Blocking Undocumented Teenagers’ Abortions https://t.co/9spkLwsskX
463,@NYTimes,64,Sat Mar 31 04:23:19 +0000 2018,-0.765,0.0,0.398,0.602,Tesla Says Crashed Vehicle Had Been on Autopilot Before Fatal Accident https://t.co/ncu76CWMuV
464,@NYTimes,65,Sat Mar 31 04:14:02 +0000 2018,-0.296,0.0,0.18,0.82,What You Might Have Missed: 10 Weekend Reads From Opinion https://t.co/YUFD15bm6i
465,@NYTimes,66,Sat Mar 31 04:04:37 +0000 2018,-0.3818,0.0,0.167,0.833,UConn Is Upset by Notre Dame in OT in the Women’s Final Four https://t.co/03MAnmcJ8R
466,@NYTimes,67,Sat Mar 31 04:00:19 +0000 2018,0.0,0.0,0.0,1.0,"At your fingertips: The many sides of David Bowie. 

He was a musician, actor, painter, fashion pioneer — and never… https://t.co/U1uY2wWw1e"
467,@NYTimes,68,Sat Mar 31 03:52:43 +0000 2018,-0.7906,0.0,0.5,0.5,Anguished Mourners Beg for Answers After Jail Fire in Venezuela https://t.co/2r7EZrE3md
468,@NYTimes,69,Sat Mar 31 03:28:39 +0000 2018,-0.34,0.0,0.286,0.714,Vermont Legislature Passes Sweeping Gun Restrictions https://t.co/gb9ESCMdEx
469,@NYTimes,70,Sat Mar 31 03:19:05 +0000 2018,-0.1027,0.0,0.097,0.903,"U.S. Says It Can Pay for 100 Miles of Wall on 2,000-Mile Border https://t.co/MKwcvEdkUk"
470,@NYTimes,71,Sat Mar 31 03:15:10 +0000 2018,0.3612,0.102,0.0,0.898,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/Oqk8bdC0TO"
471,@NYTimes,72,Sat Mar 31 02:58:09 +0000 2018,-0.4404,0.0,0.121,0.879,Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/Qam8493mzr
472,@NYTimes,73,Sat Mar 31 02:38:48 +0000 2018,-0.7149,0.0,0.332,0.668,Does Hell Exist? And Did the Pope Give an Answer? https://t.co/kiElN9S4sq
473,@NYTimes,74,Sat Mar 31 02:37:42 +0000 2018,0.7869,0.29,0.0,0.71,"Sister Jean’s prayers are anything but bipartisan. “I ask God to be especially good to Loyola,” she said. https://t.co/bwaEasEsPc"
474,@NYTimes,75,Sat Mar 31 02:21:05 +0000 2018,0.34,0.185,0.0,0.815,"In Opinion

Bret Stephens accepted Michelle Goldberg's open challenge to debate whether Kevin Williamson's views ar… https://t.co/ZofSzvmvzS"
475,@NYTimes,76,Sat Mar 31 02:18:20 +0000 2018,0.2732,0.16,0.0,0.84,"Scott Pruitt, E.P.A. Chief, Rented Residence From Wife of Energy Lobbyist https://t.co/0CKCCXNnmE"
476,@NYTimes,77,Sat Mar 31 02:16:37 +0000 2018,0.0,0.0,0.0,1.0,"In Opinion

Michelle Goldberg says that Kevin Williamson's views about African-Americans, women, trans people and t… https://t.co/HiOQXuS0WU"
477,@NYTimes,78,Sat Mar 31 02:05:47 +0000 2018,0.0,0.0,0.0,1.0,Police Release New Body Camera Footage of Alton Sterling Shooting https://t.co/Lt5SNXzKsn
478,@NYTimes,79,Sat Mar 31 01:52:06 +0000 2018,-0.2247,0.0,0.1,0.9,A more aggressive Russia policy is being pushed by some Trump advisers after this week's diplomatic expulsions. Pre… https://t.co/eR58DMCzP4
479,@NYTimes,80,Sat Mar 31 01:40:02 +0000 2018,0.0,0.0,0.0,1.0,"""We’ll be here as long as it takes to get our demands met."" https://t.co/iSEdrUD7PC"
480,@NYTimes,81,Sat Mar 31 01:38:10 +0000 2018,-0.3612,0.0,0.2,0.8,Albany Strikes Deal on a Budget That Subverts Trump’s Tax Plan https://t.co/GZXgS4UGF0
481,@NYTimes,82,Sat Mar 31 01:29:06 +0000 2018,-0.8316,0.0,0.342,0.658,"Andrew Bosworth, a Facebook vice president, wrote, “Maybe someone dies in a terrorist attack coordinated on our too… https://t.co/57UwrRVuh5"
482,@NYTimes,83,Sat Mar 31 01:16:19 +0000 2018,0.5106,0.248,0.0,0.752,"Bar Americans From Man Booker Prize, Fed-Up British Authors Urge https://t.co/71d5rFUj4L"
483,@NYTimes,84,Sat Mar 31 01:10:06 +0000 2018,0.802,0.255,0.0,0.745,"RT @nytimesarts: “King of Kings,” “The Greatest Story Ever Told,” “The Passion of the Christ” — and other sort-of Easter movies to stream h…"
484,@NYTimes,85,Sat Mar 31 00:48:04 +0000 2018,0.0,0.0,0.0,1.0,"RT @NirajC: This week, a cryptocurrency company funded every classroom project on @DonorsChoose. https://t.co/W9hns5LcUf"
485,@NYTimes,86,Sat Mar 31 00:14:35 +0000 2018,0.3182,0.187,0.0,0.813,Walmart in Talks to Strengthen Ties to Health Insurer Humana https://t.co/bUhlWHpziI
486,@NYTimes,87,Sat Mar 31 00:07:36 +0000 2018,0.5859,0.167,0.0,0.833,"""There's a lot about this country we need to learn a lot more about."" How President Trump's win shifted ABC's plans… https://t.co/v4hhGN3ui5"
487,@NYTimes,88,Fri Mar 30 23:50:36 +0000 2018,-0.3182,0.0,0.161,0.839,"Fiction: Brainy and Benighted, Lost in the Books of Bolaño and Borges https://t.co/TzJz6yZlkY"
488,@NYTimes,89,Fri Mar 30 23:37:45 +0000 2018,0.0,0.0,0.0,1.0,The tech industry was once one of President Trump's most vocal opponents.  Now it has increasingly found common gro… https://t.co/fETU5Ha4Ba
489,@NYTimes,90,Fri Mar 30 23:19:08 +0000 2018,0.25,0.268,0.165,0.567,She was fit and healthy. So why did her right lung mysteriously collapse? https://t.co/cDamzO81ZG
490,@NYTimes,91,Fri Mar 30 23:00:04 +0000 2018,0.0,0.0,0.0,1.0,"If the addition of a citizenship question to the 2020 census reduces participation of noncitizens, here are the sta… https://t.co/VU2mtnAVvF"
491,@NYTimes,92,Fri Mar 30 22:50:04 +0000 2018,0.0,0.0,0.0,1.0,"RT @abscribe: After #Harvey pounded Texas, a @nytimes team of journalists spent time with families to understand how they made a decision t…"
492,@NYTimes,93,Fri Mar 30 22:38:40 +0000 2018,-0.7096,0.0,0.228,0.772,"The fatal police shooting of Alton Sterling in 2016 has led to the firing of one Baton Rouge, La., officer. Another… https://t.co/DJpNOco0Sn"
493,@NYTimes,94,Fri Mar 30 22:28:28 +0000 2018,0.2675,0.158,0.119,0.723,RT @nytclimate: You shouldn't pass over this excellent story about drought and famine in ancient Egypt: a timeless tale of failing to adapt…
494,@NYTimes,95,Fri Mar 30 22:15:05 +0000 2018,-0.6705,0.0,0.164,0.836,Amia Tyrae is at least the 7th transgender woman killed in the U.S. this year. She “was taken away in the very mann… https://t.co/3uIKUiquso
495,@NYTimes,96,Fri Mar 30 22:00:06 +0000 2018,0.0,0.0,0.0,1.0,The Metropolitan Opera is presenting a new opera for babies between between 6 months old and 18 months old https://t.co/e2eFUDFUYC
496,@NYTimes,97,Fri Mar 30 21:45:06 +0000 2018,-0.1531,0.196,0.179,0.625,RT @nytfood: Remember Balducci's? The man credited with creating the gastronomic mecca is dead at 92 https://t.co/QWJz32P7Y8 https://t.co/O…
497,@NYTimes,98,Fri Mar 30 21:35:04 +0000 2018,0.336,0.117,0.0,0.883,"The Man Booker is Britain’s most prestigious literary award, but for the past 2 years, American writers have domina… https://t.co/FISkVSO6kv"
498,@NYTimes,99,Fri Mar 30 21:25:04 +0000 2018,-0.5994,0.051,0.204,0.745,"""I want to die over there, not here."" The New York Times joined an elderly couple on a bittersweet journey home to… https://t.co/DRsP7fwudW"
499,@NYTimes,100,Fri Mar 30 21:10:04 +0000 2018,-0.4404,0.0,0.121,0.879,Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/uxlQbv3xDN
